,Overall,Value,Rooms,Location,Cleanliness,Check in / front desk,Service,Business service
12751,3,4,2,-1,3,-1,3,-1
12752,3,3,4,5,4,4,4,4
12753,3,4,3,-1,2,-1,3,-1
12754,3,4,2,-1,3,-1,4,-1
12755,3,5,3,4,2,2,1,-1
12756,3,3,4,3,3,3,4,-1
12757,3,3,3,3,4,4,4,-1
12758,3,5,3,-1,4,-1,4,-1
12759,3,3,2,5,3,1,4,1
12760,3,3,3,4,3,2,2,4
12761,3,4,4,4,4,3,3,4
12762,3,3,3,5,4,5,5,-1
12763,3,3,3,4,4,4,3,-1
12764,3,3,-1,5,2,4,4,-1
12765,3,4,5,2,5,5,5,5
12766,3,3,2,-1,3,-1,2,-1
12767,3,3,2,2,3,3,3,3
12768,3,3,4,-1,3,-1,3,-1
12769,3,3,4,1,3,4,4,-1
12770,3,2,3,-1,2,-1,4,-1
12771,3,3,3,5,5,5,5,-1
12772,3,3,3,4,3,4,4,3
12773,3,-1,3,5,4,5,4,-1
12774,3,3,5,3,5,2,3,-1
12775,3,4,3,4,4,2,3,3
12776,3,2,3,4,4,3,3,3
12777,3,5,3,4,3,3,3,-1
12778,3,4,3,-1,2,-1,3,-1
12779,3,2,3,-1,4,-1,4,-1
12780,3,4,3,4,4,3,4,-1
12781,3,3,4,4,2,4,4,-1
12782,3,4,3,-1,4,-1,2,-1
12783,3,2,2,2,3,2,4,-1
12784,3,4,3,5,4,5,4,-1
12785,3,-1,2,3,3,3,3,3
12786,3,3,2,2,3,3,3,-1
12787,3,3,3,4,3,4,4,3
12788,3,3,4,4,4,4,2,-1
12789,3,4,5,5,3,-1,-1,-1
12790,3,5,3,-1,4,-1,3,-1
12791,3,3,3,3,3,4,4,-1
12792,3,3,3,4,4,3,3,-1
12793,3,3,4,5,5,4,3,1
12794,3,2,4,3,2,2,2,5
12795,3,3,3,4,4,3,4,-1
12796,3,3,5,4,4,4,4,1
12797,3,3,3,3,4,4,4,-1
12798,3,3,5,-1,5,-1,3,-1
12799,3,3,2,3,3,5,4,-1
12800,3,4,4,-1,4,-1,2,-1
12801,3,2,3,3,3,5,3,-1
12802,3,3,4,-1,3,3,3,1
12803,3,3,2,4,2,3,2,3
12804,3,5,3,5,4,5,4,-1
12805,3,3,3,1,4,3,3,4
12806,3,3,2,5,5,4,4,5
12807,3,3,1,-1,3,-1,2,-1
12808,3,4,3,3,5,4,3,-1
12809,3,-1,2,5,3,4,4,3
12810,3,4,3,-1,3,-1,4,-1
12811,3,4,3,5,4,3,3,3
12812,3,1,3,-1,4,-1,4,-1
12813,3,4,3,5,4,5,4,-1
12814,3,3,5,4,5,2,5,5
12815,3,3,3,-1,5,-1,5,-1
12816,3,3,3,4,4,3,3,3
12817,3,3,3,3,3,3,3,-1
12818,3,3,3,4,4,3,4,-1
12819,3,3,3,3,3,3,3,3
12820,3,2,3,3,4,2,2,-1
12821,3,2,2,5,3,2,2,2
12822,3,3,2,5,5,5,5,5
12823,3,3,3,4,4,3,3,-1
12824,3,4,4,-1,5,-1,3,-1
12825,3,3,3,5,4,4,4,3
12826,3,3,3,5,4,3,2,3
12827,3,4,4,4,4,4,2,2
12828,3,3,3,2,3,2,3,2
12829,3,4,3,5,5,3,5,5
12830,3,3,4,-1,5,-1,2,-1
12831,3,3,3,3,3,3,1,-1
12832,3,3,2,1,3,3,-1,-1
12833,3,3,3,3,4,4,3,-1
12834,3,3,3,-1,4,-1,3,-1
12835,3,2,2,5,2,4,3,-1
12836,3,2,3,-1,3,-1,2,-1
12837,3,2,2,5,3,2,4,2
12838,3,3,2,4,2,4,2,1
12839,3,4,4,4,3,3,3,-1
12840,3,4,2,4,2,2,2,2
12841,3,3,2,3,3,3,3,2
12842,3,3,4,5,2,3,4,-1
12843,3,3,3,4,3,4,3,-1
12844,3,2,4,4,5,4,3,3
12845,3,2,3,-1,5,-1,4,-1
12846,3,1,3,-1,2,-1,2,-1
12847,3,4,2,2,2,3,3,3
12848,3,2,2,2,4,3,4,3
12849,3,4,3,2,4,3,4,-1
12850,3,3,2,5,4,3,3,3
12851,3,5,5,4,5,4,2,4
12852,3,3,4,3,3,3,3,-1
12853,3,2,2,4,2,2,2,2
12854,3,3,3,-1,4,-1,3,-1
12855,3,5,3,4,3,4,3,4
12856,3,3,3,3,3,2,2,2
12857,3,3,5,-1,4,-1,1,-1
12858,3,5,2,-1,3,-1,3,-1
12859,3,4,3,4,4,3,2,4
12860,3,3,3,3,3,4,3,3
12861,3,2,2,5,3,4,4,-1
12862,3,3,3,4,3,4,3,3
12863,3,2,3,5,4,2,5,2
12864,3,3,2,3,3,3,3,-1
12865,3,3,4,-1,3,-1,4,-1
12866,3,3,3,3,3,3,3,-1
12867,3,3,2,3,2,3,3,3
12868,3,3,3,5,4,3,3,3
12869,3,3,3,2,4,4,4,4
12870,3,3,3,3,3,4,3,-1
12871,3,3,5,5,4,1,2,-1
12872,3,3,2,2,3,5,5,-1
12873,3,3,3,-1,4,-1,2,-1
12874,3,4,3,4,3,3,-1,4
12875,3,3,3,5,2,3,2,3
12876,3,4,4,3,4,5,4,3
12877,3,3,2,3,3,4,3,3
12878,3,2,3,4,4,3,3,4
12879,3,3,5,5,4,4,4,4
12880,3,3,3,4,3,2,2,-1
12881,3,3,3,2,3,3,3,3
12882,3,3,3,-1,4,-1,3,-1
12883,3,4,5,5,5,4,2,-1
12884,3,4,2,4,4,4,4,1
12885,3,3,3,4,3,4,3,-1
12886,3,5,3,-1,5,-1,5,-1
12887,3,2,4,5,2,4,2,3
12888,3,5,4,-1,5,-1,3,-1
12889,3,3,4,4,3,1,3,-1
12890,3,3,4,4,3,4,4,-1
12891,3,3,2,5,3,3,3,4
12892,3,4,3,5,3,2,3,1
12893,3,4,3,-1,4,-1,3,-1
12894,3,3,3,3,2,4,3,2
12895,3,2,2,4,4,3,2,-1
12896,3,4,3,-1,4,-1,3,-1
12897,3,3,3,2,3,3,3,4
12898,3,3,3,2,3,4,-1,-1
12899,3,5,3,-1,5,-1,5,-1
12900,3,3,4,5,5,2,2,4
12901,3,3,3,4,3,2,3,-1
12902,3,5,2,5,5,3,5,5
12903,3,3,3,4,3,4,4,-1
12904,3,3,3,3,5,3,3,4
12905,3,3,4,-1,3,-1,5,-1
12906,3,3,3,3,4,3,4,-1
12907,3,3,3,-1,3,-1,3,-1
12908,3,4,3,-1,4,-1,3,-1
12909,3,3,3,2,4,5,3,2
12910,3,3,3,3,3,3,3,2
12911,3,3,3,3,3,2,3,3
12912,3,3,3,4,3,3,3,-1
12913,3,3,2,-1,3,-1,2,-1
12914,3,4,3,-1,4,-1,2,-1
12915,3,2,2,2,2,3,3,-1
12916,3,5,3,4,4,5,3,4
12917,3,-1,4,4,4,4,4,4
12918,3,3,3,5,3,5,5,-1
12919,3,-1,3,3,3,2,4,3
12920,3,3,4,3,4,3,4,-1
12921,3,2,2,-1,2,-1,2,-1
12922,3,3,5,2,5,4,4,-1
12923,3,3,3,3,3,3,2,-1
12924,3,3,4,-1,4,-1,3,-1
12925,3,2,2,-1,5,-1,3,-1
12926,3,3,1,-1,3,-1,3,-1
12927,3,3,1,-1,4,-1,3,-1
12928,3,4,3,-1,4,-1,3,-1
12929,3,4,3,4,5,3,3,4
12930,3,3,3,-1,4,-1,3,-1
12931,3,5,3,3,3,3,3,3
12932,3,3,3,3,3,4,2,-1
12933,3,3,3,5,2,4,3,3
12934,3,3,2,3,2,3,4,3
12935,3,3,4,4,-1,1,3,-1
12936,3,3,3,-1,3,-1,4,-1
12937,3,3,3,3,3,5,4,4
12938,3,5,5,5,5,5,5,5
12939,3,5,4,4,4,3,5,5
12940,3,3,2,5,3,4,3,3
12941,3,2,3,-1,3,-1,3,-1
12942,3,1,3,4,4,4,1,-1
12943,3,3,3,3,3,3,3,3
12944,3,3,3,4,5,4,3,3
12945,3,3,3,4,4,4,2,2
12946,3,3,4,4,3,1,1,-1
12947,3,3,3,4,3,4,3,3
12948,3,1,5,-1,5,-1,2,-1
12949,3,5,2,-1,4,-1,3,-1
12950,3,4,4,5,4,2,-1,1
12951,3,3,2,5,2,4,3,-1
12952,3,3,3,3,3,3,3,1
12953,3,2,5,1,5,1,3,-1
12954,3,3,3,4,3,2,3,4
12955,3,3,3,4,3,4,-1,3
12956,3,3,3,4,4,2,5,-1
12957,3,3,3,4,5,4,4,4
12958,3,3,3,-1,4,-1,3,-1
12959,3,3,3,2,3,3,2,3
12960,3,3,2,3,3,3,3,3
12961,3,3,4,3,5,5,5,4
12962,3,3,3,-1,2,-1,2,-1
12963,3,3,4,-1,4,-1,3,-1
12964,3,4,5,3,5,2,2,3
12965,3,2,2,5,2,3,2,2
12966,3,3,4,3,3,4,-1,3
12967,3,4,3,3,3,2,3,-1
12968,3,4,5,-1,4,-1,3,-1
12969,3,3,1,4,3,4,4,4
12970,3,3,3,3,4,3,2,3
12971,3,3,3,4,5,5,5,-1
12972,3,3,3,3,3,2,3,2
12973,3,1,4,4,4,3,1,2
12974,3,3,4,4,4,4,4,5
12975,3,4,2,-1,2,-1,3,-1
12976,3,3,3,5,3,4,-1,2
12977,3,3,2,3,2,4,2,-1
12978,3,3,2,4,5,3,3,-1
12979,3,3,4,4,3,2,3,3
12980,3,3,4,4,3,2,2,-1
12981,3,3,4,4,4,3,-1,-1
12982,3,2,4,3,4,4,4,4
12983,3,4,4,5,3,1,3,4
12984,3,3,3,5,3,5,1,-1
12985,3,4,2,-1,3,-1,4,-1
12986,3,5,3,5,3,5,-1,-1
12987,3,3,3,4,3,4,3,3
12988,3,2,4,2,4,3,4,-1
12989,3,3,4,4,3,3,3,3
12990,3,3,3,4,4,4,4,4
12991,3,2,3,1,2,3,2,-1
12992,3,3,3,3,3,4,4,3
12993,3,4,4,5,4,4,5,3
12994,3,3,3,4,3,4,3,3
12995,3,3,3,-1,3,-1,3,-1
12996,3,2,2,-1,3,-1,3,-1
12997,3,4,2,5,3,3,3,-1
12998,3,3,2,5,4,3,4,4
12999,3,2,3,-1,3,-1,3,-1
13000,3,3,3,3,3,3,3,-1
13001,3,4,4,5,4,5,5,-1
13002,3,3,3,-1,4,-1,4,-1
13003,3,2,2,5,3,3,-1,-1
13004,3,3,1,2,5,5,2,-1
13005,3,3,2,4,4,4,4,4
13006,3,2,4,5,4,4,2,5
13007,3,3,4,4,5,3,3,4
13008,3,3,3,4,4,4,4,4
13009,3,3,3,5,3,2,4,-1
13010,3,3,3,-1,4,-1,4,-1
13011,3,3,3,-1,4,-1,4,-1
13012,3,3,4,2,4,4,4,2
13013,3,3,3,3,5,4,5,-1
13014,3,3,4,4,4,4,3,3
13015,3,2,2,4,3,3,3,-1
13016,3,4,2,-1,3,-1,5,-1
13017,3,4,4,4,4,3,4,-1
13018,3,3,3,3,3,3,3,3
13019,3,3,4,3,4,4,4,1
13020,3,3,3,4,4,1,4,4
13021,3,4,3,3,4,4,4,-1
13022,3,2,1,5,1,5,4,4
13023,3,4,3,-1,4,-1,3,-1
13024,3,2,3,3,4,3,4,-1
13025,3,3,2,3,3,4,4,-1
13026,3,1,2,-1,5,-1,3,-1
13027,3,3,4,4,4,4,4,5
13028,3,2,2,4,3,3,3,3
13029,3,4,1,5,3,4,2,3
13030,3,3,3,-1,3,-1,2,-1
13031,3,1,3,-1,4,-1,3,-1
13032,3,4,3,-1,5,-1,5,-1
13033,3,3,3,-1,2,-1,3,-1
13034,3,4,3,3,3,3,4,-1
13035,3,3,5,3,5,4,3,2
13036,3,3,3,3,2,4,4,-1
13037,3,3,3,4,3,4,4,5
13038,3,3,5,4,3,4,2,3
13039,3,3,2,5,3,5,3,3
13040,3,2,2,1,3,4,4,-1
13041,3,3,3,4,5,3,5,2
13042,3,3,3,3,4,2,2,-1
13043,3,3,4,5,4,3,3,-1
13044,3,3,3,3,3,3,3,3
13045,3,3,3,5,5,4,5,3
13046,3,3,2,5,5,5,5,4
13047,3,4,4,-1,4,-1,3,-1
13048,3,2,3,-1,4,-1,2,-1
13049,3,4,4,-1,4,-1,5,-1
13050,3,4,3,4,3,3,2,2
13051,3,3,4,-1,4,-1,3,-1
13052,3,3,2,5,5,5,4,-1
13053,3,3,4,5,4,4,4,3
13054,3,2,3,1,3,4,4,-1
13055,3,3,3,4,3,4,4,3
13056,3,4,3,-1,4,-1,4,-1
13057,3,4,3,4,3,1,4,2
13058,3,3,3,5,3,4,3,2
13059,3,2,4,4,3,3,2,2
13060,3,2,2,-1,3,-1,3,-1
13061,3,3,3,-1,4,-1,4,-1
13062,3,4,3,4,3,3,3,-1
13063,3,3,3,5,5,5,5,3
13064,3,3,3,3,4,2,-1,3
13065,3,-1,4,4,4,5,-1,-1
13066,3,3,3,3,4,3,3,3
13067,3,3,3,5,4,4,2,3
13068,3,2,3,-1,2,-1,3,-1
13069,3,-1,3,4,4,4,3,-1
13070,3,2,2,2,2,3,2,2
13071,3,5,4,5,4,4,4,3
13072,3,3,2,4,5,1,2,-1
13073,3,3,3,5,2,4,-1,4
13074,3,3,3,-1,3,-1,3,-1
13075,3,4,3,4,4,5,3,4
13076,3,3,3,4,4,3,4,4
13077,3,3,2,4,2,4,3,-1
13078,3,5,4,4,4,4,3,3
13079,3,2,3,3,3,3,3,2
13080,3,4,3,5,3,3,2,-1
13081,3,3,2,5,3,5,3,-1
13082,3,5,4,4,5,5,5,-1
13083,3,4,3,-1,3,-1,4,-1
13084,3,3,3,5,3,5,5,-1
13085,3,3,3,4,3,3,3,-1
13086,3,4,4,4,5,4,5,5
13087,3,3,4,5,4,5,4,-1
13088,3,3,3,3,5,4,5,1
13089,3,4,3,4,3,5,5,-1
13090,3,3,4,3,2,3,3,3
13091,3,3,2,4,3,4,3,-1
13092,3,3,3,4,4,3,5,5
13093,3,2,3,5,3,5,4,3
13094,3,3,3,5,4,3,3,-1
13095,3,3,4,4,4,3,3,3
13096,3,3,3,-1,4,-1,4,-1
13097,3,3,3,3,3,3,4,3
13098,3,3,2,2,2,2,4,4
13099,3,4,3,4,3,2,5,-1
13100,3,3,4,4,4,4,2,3
13101,3,3,4,5,5,3,4,-1
13102,3,4,4,4,4,3,2,-1
13103,3,3,3,5,3,4,3,3
13104,3,3,2,3,3,1,3,3
13105,3,4,4,4,4,2,3,-1
13106,3,3,3,-1,4,-1,4,-1
13107,3,4,2,-1,4,-1,3,-1
13108,3,3,3,-1,3,-1,2,-1
13109,3,3,3,-1,3,-1,2,-1
13110,3,4,2,3,4,2,3,-1
13111,3,4,3,5,4,4,3,-1
13112,3,3,4,2,4,4,4,3
13113,3,3,3,5,3,3,3,-1
13114,3,3,4,3,5,4,4,-1
13115,3,3,3,3,4,2,3,3
13116,3,4,3,5,4,4,3,3
13117,3,-1,4,5,5,4,3,-1
13118,3,4,4,3,3,2,3,-1
13119,3,-1,1,4,3,3,3,3
13120,3,3,3,5,3,4,4,-1
13121,3,3,5,4,5,4,5,-1
13122,3,3,2,5,4,5,5,1
13123,3,3,4,3,4,3,3,4
13124,3,2,2,4,3,3,3,-1
13125,3,3,3,3,4,3,3,-1
13126,3,3,3,-1,3,-1,3,-1
13127,3,4,5,-1,4,-1,2,-1
13128,3,3,2,3,2,4,2,-1
13129,3,3,3,4,3,4,3,3
13130,3,4,2,4,2,4,4,-1
13131,3,3,3,4,3,3,3,-1
13132,3,4,5,4,5,2,2,3
13133,3,5,3,5,3,2,3,2
13134,3,5,3,3,3,3,3,2
13135,3,2,4,-1,3,-1,3,-1
13136,3,3,3,5,3,5,4,-1
13137,3,2,2,-1,3,-1,2,-1
13138,3,3,2,4,4,5,-1,3
13139,3,3,2,5,3,5,5,-1
13140,3,3,4,4,4,3,3,-1
13141,3,3,3,4,4,4,2,2
13142,3,4,3,-1,4,-1,4,-1
13143,3,2,3,-1,2,-1,3,-1
13144,3,3,2,-1,3,-1,5,-1
13145,3,3,4,4,5,5,3,-1
13146,3,3,2,5,4,4,4,4
13147,3,3,2,3,5,5,5,3
13148,3,3,4,4,4,3,2,1
13149,3,2,5,2,5,2,5,-1
13150,3,3,3,-1,3,-1,2,-1
13151,3,2,4,4,4,3,4,2
13152,3,2,3,-1,3,-1,3,-1
13153,3,4,4,-1,5,-1,4,-1
13154,3,4,3,5,3,4,4,4
13155,3,3,3,4,3,3,3,3
13156,3,4,3,4,3,2,5,1
13157,3,2,5,3,5,5,5,4
13158,3,4,3,5,4,3,3,3
13159,3,3,3,-1,3,-1,4,-1
13160,3,3,5,5,3,5,2,3
13161,3,4,4,-1,2,-1,1,-1
13162,3,4,3,-1,3,-1,4,-1
13163,3,3,4,-1,3,-1,4,-1
13164,3,3,3,-1,3,-1,3,-1
13165,3,5,3,4,3,4,4,-1
13166,3,4,5,5,-1,5,-1,1
13167,3,3,3,-1,3,-1,3,-1
13168,3,3,2,-1,4,-1,5,-1
13169,3,4,5,4,5,5,5,5
13170,3,5,4,4,4,3,3,3
13171,3,3,4,5,5,3,3,-1
13172,3,4,3,-1,4,-1,3,-1
13173,3,4,5,-1,5,-1,4,-1
13174,3,3,2,3,2,5,4,2
13175,3,4,3,-1,5,-1,3,-1
13176,3,3,3,3,3,4,4,3
13177,3,3,3,-1,4,-1,4,-1
13178,3,1,3,-1,1,-1,2,-1
13179,3,3,4,3,3,2,4,1
13180,3,4,4,-1,4,-1,4,-1
13181,3,-1,2,4,4,4,4,4
13182,3,5,4,5,5,3,4,3
13183,3,2,3,3,3,3,3,2
13184,3,2,3,5,2,3,3,4
13185,3,4,3,2,3,2,3,4
13186,3,4,3,4,4,3,3,3
13187,3,2,4,-1,3,-1,5,-1
13188,3,2,3,3,5,1,1,-1
13189,3,3,3,4,4,3,3,3
13190,3,5,5,2,5,5,5,2
13191,3,3,3,4,3,2,1,-1
13192,3,4,3,4,4,3,3,-1
13193,3,2,4,2,3,1,1,-1
13194,3,4,4,-1,4,-1,4,-1
13195,3,2,3,4,4,3,5,-1
13196,3,3,3,5,3,3,3,-1
13197,3,3,3,3,4,5,3,2
13198,3,3,2,-1,3,-1,3,-1
13199,3,3,3,-1,3,-1,4,-1
13200,3,3,4,5,3,4,3,3
13201,3,3,2,5,5,3,4,3
13202,3,2,4,4,3,3,3,3
13203,3,4,2,5,3,4,3,4
13204,3,3,3,-1,4,-1,3,-1
13205,3,3,2,-1,3,-1,4,-1
13206,3,3,4,3,3,2,3,-1
13207,3,2,3,3,5,1,1,-1
13208,3,2,1,-1,2,-1,2,-1
13209,3,3,2,-1,4,-1,4,-1
13210,3,5,3,-1,4,-1,5,-1
13211,3,4,4,5,4,3,3,-1
13212,3,3,2,-1,3,-1,3,-1
13213,3,3,3,5,3,2,5,3
13214,3,3,3,4,3,3,3,3
13215,3,2,3,-1,3,-1,3,-1
13216,3,3,3,3,3,4,4,-1
13217,3,2,4,-1,3,-1,2,-1
13218,3,-1,2,3,3,5,3,4
13219,3,3,3,4,3,3,3,3
13220,3,3,4,-1,4,-1,2,-1
13221,3,3,4,-1,4,-1,3,-1
13222,3,3,3,3,3,3,3,-1
13223,3,1,3,4,3,3,3,3
13224,3,2,4,-1,2,-1,2,-1
13225,3,4,4,5,4,5,5,-1
13226,3,4,3,-1,3,-1,4,-1
13227,3,3,4,5,4,4,4,3
13228,3,3,3,5,4,3,4,-1
13229,3,3,3,5,3,3,3,3
13230,3,3,3,-1,4,-1,3,-1
13231,3,4,3,3,4,4,3,3
13232,3,3,3,3,4,3,4,3
13233,3,3,2,4,4,4,-1,4
13234,3,2,1,3,1,4,3,1
13235,3,3,3,-1,4,-1,4,-1
13236,3,3,3,-1,4,-1,5,-1
13237,3,5,3,5,4,5,4,-1
13238,3,4,3,4,4,5,4,-1
13239,3,2,2,3,1,3,3,3
13240,3,3,4,-1,3,-1,4,-1
13241,3,4,4,5,3,3,3,-1
13242,3,4,2,-1,3,-1,4,-1
13243,3,2,3,5,3,3,3,-1
13244,3,2,4,5,5,3,3,-1
13245,3,1,3,5,4,4,4,4
13246,3,4,4,4,5,3,3,-1
13247,3,4,3,4,4,3,3,-1
13248,3,4,3,5,3,3,2,3
13249,3,4,3,4,5,4,4,5
13250,3,3,4,4,4,4,3,4
13251,3,3,4,-1,4,-1,3,-1
13252,3,3,4,-1,4,-1,1,-1
13253,3,3,4,3,5,2,3,2
13254,3,3,2,3,3,3,3,4
13255,3,2,4,5,5,3,3,2
13256,3,3,4,2,4,3,3,3
13257,3,3,3,4,4,3,4,2
13258,3,3,4,-1,4,-1,2,-1
13259,3,2,3,2,3,4,2,1
13260,3,2,2,4,3,4,4,3
13261,3,4,2,3,3,4,3,4
13262,3,2,3,-1,2,-1,3,-1
13263,3,3,3,5,4,3,4,-1
13264,3,3,3,5,5,3,3,-1
13265,3,3,3,4,3,3,3,-1
13266,3,3,3,-1,3,-1,3,-1
13267,3,4,3,-1,4,-1,4,-1
13268,3,2,3,4,4,1,4,2
13269,3,3,3,-1,3,-1,3,-1
13270,3,2,3,-1,4,-1,2,-1
13271,3,3,3,5,3,5,5,3
13272,3,5,5,3,5,2,2,-1
13273,3,3,3,4,5,3,5,-1
13274,3,3,4,4,3,3,3,-1
13275,3,2,3,-1,3,-1,3,-1
13276,3,3,3,4,4,3,4,3
13277,3,3,2,-1,3,-1,4,-1
13278,3,3,3,-1,3,-1,3,-1
13279,3,4,3,-1,3,-1,3,-1
13280,3,3,5,5,5,5,5,5
13281,3,3,3,3,4,3,4,4
13282,3,3,4,4,2,4,4,1
13283,3,3,3,5,3,4,2,-1
13284,3,3,-1,4,4,3,3,-1
13285,3,3,2,5,3,3,4,-1
13286,3,3,3,2,2,3,2,4
13287,3,3,2,4,3,4,3,-1
13288,3,4,3,3,4,5,3,4
13289,3,5,2,5,4,3,3,-1
13290,3,5,2,-1,2,-1,3,-1
13291,3,2,3,4,2,3,3,-1
13292,3,3,3,5,3,4,1,2
13293,3,3,3,3,3,1,1,-1
13294,3,3,5,4,5,3,4,1
13295,3,4,3,3,4,3,4,-1
13296,3,3,4,-1,5,-1,4,-1
13297,3,3,3,-1,4,-1,4,-1
13298,3,4,3,3,5,4,5,4
13299,3,3,3,5,4,4,4,-1
13300,3,3,4,-1,4,-1,4,-1
13301,3,3,4,4,4,2,3,4
13302,3,3,3,3,3,5,3,-1
13303,3,3,2,3,3,4,4,3
13304,3,3,3,-1,3,-1,3,-1
13305,3,3,3,4,3,3,3,4
13306,3,3,4,5,2,3,3,-1
13307,3,2,2,1,2,3,3,4
13308,3,3,4,5,3,4,4,-1
13309,3,3,3,5,3,4,4,4
13310,3,3,4,3,3,3,3,3
13311,3,3,3,5,2,3,2,3
13312,3,4,4,-1,4,-1,3,-1
13313,3,3,3,-1,3,-1,2,-1
13314,3,4,2,5,3,3,3,-1
13315,3,3,4,-1,4,-1,4,-1
13316,3,3,3,-1,3,-1,3,-1
13317,3,3,2,3,2,1,2,-1
13318,3,4,3,-1,4,-1,3,-1
13319,3,1,2,-1,3,-1,2,-1
13320,3,4,3,3,4,2,3,3
13321,3,3,3,3,4,4,3,4
13322,3,3,2,4,3,4,4,-1
13323,3,4,1,4,4,4,4,-1
13324,3,3,2,-1,4,-1,3,-1
13325,3,3,3,4,4,3,4,-1
13326,3,3,3,4,4,3,3,-1
13327,3,3,4,3,3,2,3,2
13328,3,2,2,5,2,4,4,5
13329,3,3,3,5,4,2,3,-1
13330,3,4,4,-1,4,-1,4,-1
13331,3,4,2,3,5,5,5,-1
13332,3,4,2,4,4,4,4,4
13333,3,2,5,5,2,3,1,-1
13334,3,2,2,4,3,2,2,-1
13335,3,3,2,3,3,3,4,2
13336,3,3,3,-1,2,-1,3,-1
13337,3,3,3,4,3,3,3,3
13338,3,3,2,4,3,4,3,2
13339,3,3,2,3,2,3,1,1
13340,3,3,2,4,3,4,5,3
13341,3,3,2,4,4,4,-1,3
13342,3,3,4,5,4,2,3,3
13343,3,3,4,3,3,2,3,4
13344,3,3,3,4,3,2,3,-1
13345,3,3,3,3,5,3,5,3
13346,3,2,1,1,1,3,4,3
13347,3,4,3,3,3,3,3,-1
13348,3,3,3,4,4,3,-1,3
13349,3,4,4,4,4,4,4,4
13350,3,3,3,4,4,4,4,-1
13351,3,5,2,4,3,4,4,4
13352,3,4,3,4,3,3,3,-1
13353,3,3,3,-1,4,-1,4,-1
13354,3,3,3,4,4,3,3,-1
13355,3,3,3,5,4,3,4,-1
13356,3,-1,5,4,5,2,2,3
13357,3,4,4,4,3,4,2,-1
13358,3,3,2,2,2,4,3,-1
13359,3,5,3,-1,4,-1,4,-1
13360,3,3,4,-1,3,-1,4,-1
13361,3,3,3,-1,3,-1,3,-1
13362,3,3,2,5,3,3,3,-1
13363,3,4,4,-1,4,-1,4,-1
13364,3,4,4,5,4,4,3,2
13365,3,3,4,5,3,4,4,3
13366,3,2,3,5,5,2,4,4
13367,3,2,3,4,2,3,4,-1
13368,3,5,4,5,5,4,4,5
13369,3,3,3,5,3,3,4,-1
13370,3,3,4,5,2,3,3,3
13371,3,3,2,-1,4,-1,4,-1
13372,3,4,-1,4,4,5,4,3
13373,3,3,2,5,4,4,4,4
13374,3,3,3,3,4,4,4,4
13375,3,2,3,3,3,3,3,2
13376,3,3,3,5,5,4,3,5
13377,3,4,3,-1,3,-1,4,-1
13378,3,4,3,-1,3,-1,4,-1
13379,3,2,3,4,4,3,3,2
13380,3,4,3,3,3,3,3,-1
13381,3,3,3,-1,3,-1,3,-1
13382,3,3,3,5,3,4,-1,2
13383,3,5,4,5,5,5,4,-1
13384,3,1,2,4,3,1,1,-1
13385,3,4,4,-1,4,-1,3,-1
13386,3,2,3,4,3,3,3,2
13387,3,3,2,3,4,5,5,4
13388,3,5,5,5,4,3,2,3
13389,3,3,5,4,5,3,3,2
13390,3,3,4,4,4,3,3,-1
13391,3,4,4,5,5,2,5,5
13392,3,3,3,-1,3,-1,3,-1
13393,3,3,2,-1,3,-1,3,-1
13394,3,2,3,-1,3,-1,3,-1
13395,3,3,5,4,5,4,3,-1
13396,3,3,3,4,5,3,3,4
13397,3,2,3,4,4,5,4,3
13398,3,3,2,4,4,4,5,4
13399,3,4,5,5,5,5,5,-1
13400,3,3,3,3,3,3,3,3
13401,3,5,2,3,5,4,3,5
13402,3,4,2,4,3,5,5,3
13403,3,3,3,5,3,4,3,-1
13404,3,3,3,5,4,3,3,-1
13405,3,3,2,5,4,3,2,-1
13406,3,3,3,4,4,3,4,3
13407,3,3,4,5,5,4,3,3
13408,3,2,3,5,4,3,3,2
13409,3,3,3,4,3,3,2,3
13410,3,3,3,3,3,3,-1,-1
13411,3,4,4,-1,4,-1,3,-1
13412,3,3,2,4,4,5,4,3
13413,3,4,3,4,3,3,3,-1
13414,3,4,3,4,3,1,2,3
13415,3,3,2,3,3,4,4,3
13416,3,3,2,4,3,3,3,3
13417,3,3,3,3,3,3,3,-1
13418,3,3,3,4,3,1,3,3
13419,3,5,3,-1,3,-1,2,-1
13420,3,3,3,3,4,4,4,-1
13421,3,3,2,3,3,4,3,2
13422,3,4,3,5,3,3,3,3
13423,3,3,4,4,4,4,4,-1
13424,3,3,3,-1,2,-1,3,-1
13425,3,2,4,3,4,3,1,-1
13426,3,3,4,-1,5,-1,2,-1
13427,3,5,3,4,3,3,3,3
13428,3,4,4,5,5,4,4,2
13429,3,3,3,5,2,3,3,2
13430,3,3,3,4,3,3,-1,3
13431,3,3,3,4,4,4,4,3
13432,3,3,3,3,3,2,3,1
13433,3,3,3,-1,3,-1,3,-1
13434,3,3,4,5,4,4,4,-1
13435,3,3,3,4,4,4,3,4
13436,3,3,2,2,3,4,4,4
13437,3,3,2,4,3,4,3,3
13438,3,2,2,3,5,4,3,-1
13439,3,4,5,5,4,5,5,4
13440,3,2,3,2,3,3,3,-1
13441,3,3,4,4,4,3,3,4
13442,3,-1,3,4,4,3,3,2
13443,3,3,3,3,2,3,4,2
13444,3,3,4,4,4,3,3,3
